time,open,high,low,close,volume,symbol
2021-03-23,71.43,72.61,71.43,72.53,41900,SAB
2021-03-24,71.31,72.53,71.18,71.51,50400,SAB
2021-03-25,72.53,72.53,70.9,71.31,146100,SAB
2021-03-26,70.78,71.31,70.29,70.49,108500,SAB
2021-03-29,70.49,70.9,70.41,70.61,102300,SAB
2021-03-30,70.49,71.51,70.29,71.31,100000,SAB
2021-03-31,71.31,73.34,69.68,73.34,168700,SAB
2021-04-01,73.34,73.34,72.57,72.94,177600,SAB
2021-04-02,72.94,73.34,72.81,73.34,85600,SAB
2021-04-05,73.34,77.01,72.94,73.14,285000,SAB
2021-04-06,73.14,73.34,71.14,72.53,172400,SAB
2021-04-07,72.53,72.53,71.71,72.12,127000,SAB
2021-04-08,72.12,72.12,70.69,70.9,147300,SAB
2021-04-09,71.22,71.43,70.9,70.9,183000,SAB
2021-04-12,72.32,72.32,71.14,71.31,168100,SAB
2021-04-13,71.92,71.92,70.53,70.65,173200,SAB
2021-04-14,70.65,70.86,70.04,70.37,183300,SAB
2021-04-15,70.29,71.22,69.88,69.96,159000,SAB
2021-04-16,69.68,69.68,68.45,68.9,165300,SAB
2021-04-19,68.86,69.27,67.68,69.27,153600,SAB
2021-04-20,69.35,69.72,68.86,69.27,186700,SAB
2021-04-22,69.27,69.47,68.05,68.29,112600,SAB
2021-04-23,68.37,69.27,67.96,69.27,175900,SAB
2021-04-26,70.08,70.08,67.03,69.27,184400,SAB
2021-04-27,69.27,69.27,67.39,69.19,88700,SAB
2021-04-28,69.19,69.19,67.92,69.19,141900,SAB
2021-04-29,69.19,69.19,67.31,68.09,170100,SAB
2021-05-04,68.09,68.09,65.6,65.68,278200,SAB
2021-05-05,65.81,65.81,65.23,65.36,264400,SAB
2021-05-06,65.19,65.36,62.99,63.56,362700,SAB
2021-05-07,63.52,63.85,61.93,62.34,199900,SAB
2021-05-10,61.12,62.06,61.12,61.32,235200,SAB
2021-05-11,61.53,65.19,61.53,62.02,238100,SAB
2021-05-12,62.02,62.26,61.53,61.81,91400,SAB
2021-05-13,61.73,63.24,61.36,62.83,394900,SAB
2021-05-14,62.83,63.97,62.75,63.12,242500,SAB
2021-05-17,63.56,63.56,62.95,62.95,214200,SAB
2021-05-18,62.95,63.16,62.54,62.75,248100,SAB
2021-05-19,62.75,62.83,62.14,62.54,180500,SAB
2021-05-20,62.54,62.54,61.73,61.98,122100,SAB
2021-05-21,61.53,61.93,61.16,61.2,170500,SAB
2021-05-24,61.73,63.24,61.24,62.71,182600,SAB
2021-05-25,63.56,64.38,63.2,64.34,174200,SAB
2021-05-26,64.3,66.95,63.56,66.74,160900,SAB
2021-05-27,66.74,66.82,65.19,66.42,229100,SAB
2021-05-28,65.19,66.74,65.19,65.81,186100,SAB
2021-05-31,64.79,65.4,62.75,63.36,169300,SAB
2021-06-01,62.42,63.64,61.93,62.75,127300,SAB
2021-06-02,62.06,62.75,61.77,61.93,149300,SAB
2021-06-03,61.93,62.75,61.93,62.71,207600,SAB
2021-06-04,63.44,63.44,62.14,62.63,197400,SAB
2021-06-07,62.63,63.56,62.34,63.2,163500,SAB
2021-06-08,63.52,65.28,63.16,63.89,312400,SAB
2021-06-09,64.42,65.19,63.56,63.93,94900,SAB
2021-06-10,64.09,66.21,64.09,65.19,690600,SAB
2021-06-11,65.6,67.19,65.6,66.86,359400,SAB
2021-06-14,66.86,67.64,66.86,67.43,138600,SAB
2021-06-15,67.03,69.47,66.58,68.66,268600,SAB
2021-06-16,68.45,68.86,67.64,68.86,235800,SAB
2021-06-17,67.43,68.41,67.43,67.64,82700,SAB
2021-06-18,68.05,70.08,67.84,69.76,163800,SAB
2021-06-21,70.08,70.08,68.86,69.27,119200,SAB
2021-06-22,70.08,70.08,68.09,68.09,207400,SAB
2021-06-23,68.09,69.68,68.09,69.35,186000,SAB
2021-06-24,69.55,70.2,69.27,70.04,148100,SAB
2021-06-25,70.04,70.08,68.66,70.04,110700,SAB
2021-06-28,70.04,70.08,69.27,69.72,184300,SAB
2021-06-29,69.72,69.72,69.06,69.1,90800,SAB
2021-06-30,68.86,69.1,68.45,68.9,86800,SAB
2021-07-01,69.06,69.06,67.76,68.33,157000,SAB
2021-07-02,68.98,68.98,67.76,68.94,104000,SAB
2021-07-05,69.27,69.27,67.43,67.84,64900,SAB
2021-07-06,67.84,67.88,66.82,66.82,65200,SAB
2021-07-07,66.82,66.9,65.36,66.21,249800,SAB
2021-07-08,65.68,66.33,65.64,66.21,265000,SAB
2021-07-09,66.42,66.42,65.19,65.19,58300,SAB
2021-07-12,65.19,65.19,62.75,64.7,105800,SAB
2021-07-13,64.38,64.58,63.6,63.97,83700,SAB
2021-07-14,63.97,65.97,63.97,65.19,158200,SAB
2021-07-15,64.38,65.15,63.56,65.15,134400,SAB
2021-07-16,65.15,65.15,64.38,64.38,83900,SAB
2021-07-19,63.97,63.97,62.54,62.95,127000,SAB
2021-07-20,62.95,63.77,62.75,63.16,194300,SAB
2021-07-21,63.77,64.18,63.56,63.89,110500,SAB
2021-07-22,63.36,63.77,63.28,63.69,109500,SAB
2021-07-23,63.56,64.34,62.59,62.59,256800,SAB
2021-07-26,62.59,62.79,62.34,62.54,91000,SAB
2021-07-27,63.56,64.79,62.75,62.95,74000,SAB
2021-07-28,63.03,63.56,62.95,62.95,38500,SAB
2021-07-29,62.99,63.97,62.99,63.97,104800,SAB
2021-07-30,64.95,65.19,63.56,64.79,501300,SAB
2021-07-30,64.95,65.19,63.56,64.79,501300,SAB
2021-08-02,64.3,64.3,63.16,63.2,237200,SAB
2021-08-03,63.56,63.56,63.28,63.28,121000,SAB
2021-08-04,63.56,64.38,63.56,64.09,50200,SAB
2021-08-05,63.36,63.97,63.12,63.44,165900,SAB
2021-08-06,64.01,64.01,63.2,63.24,100900,SAB
2021-08-09,63.24,63.97,63.2,63.2,149100,SAB
2021-08-10,63.24,63.89,62.79,62.79,294100,SAB
2021-08-11,63.16,63.28,62.83,62.83,185900,SAB
2021-08-12,62.79,62.83,62.38,62.38,212000,SAB
2021-08-13,62.38,62.38,61.77,61.85,181200,SAB
2021-08-16,61.85,62.14,61.69,61.77,198600,SAB
2021-08-17,61.77,61.77,59.08,59.28,558200,SAB
2021-08-18,59.41,60.71,59.41,59.49,344800,SAB
2021-08-19,59.69,60.3,59.16,60.3,473300,SAB
2021-08-20,60.18,60.18,58.27,58.27,347100,SAB
2021-08-23,58.27,58.27,57.04,57.04,301500,SAB
2021-08-24,57.45,58.23,56.96,58.02,194300,SAB
2021-08-25,58.02,60.22,58.02,59.98,240000,SAB
2021-08-26,59.94,60.26,59.69,60.14,144900,SAB
2021-08-27,60.02,60.71,59.37,60.51,137300,SAB
2021-08-30,60.51,60.92,59.9,59.98,117800,SAB
2021-08-31,59.98,61.12,59.69,61.12,162700,SAB
2021-09-01,61.0,61.0,60.3,60.59,68500,SAB
2021-09-06,60.1,61.12,60.1,60.79,115800,SAB
2021-09-07,60.92,61.44,60.51,60.59,128900,SAB
2021-09-08,60.63,61.08,60.43,61.08,99900,SAB
2021-09-09,61.16,61.16,60.34,60.63,79700,SAB
2021-09-10,60.59,61.89,60.59,61.69,157900,SAB
2021-09-13,63.77,65.97,63.36,65.81,950000,SAB
2021-09-14,65.97,68.86,65.4,67.64,368000,SAB
2021-09-15,67.64,67.64,64.58,67.64,239700,SAB
2021-09-16,66.46,66.5,64.58,65.6,200200,SAB
2021-09-17,65.19,65.6,64.22,65.6,796700,SAB
2021-09-20,66.01,66.01,64.5,64.5,103500,SAB
2021-09-21,64.42,65.15,63.56,64.38,112100,SAB
2021-09-22,64.58,64.99,64.38,64.38,91500,SAB
2021-09-23,65.52,65.52,64.34,64.46,81000,SAB
2021-09-24,65.07,65.19,64.46,65.19,82100,SAB
2021-09-27,65.19,65.28,64.3,64.79,80500,SAB
2021-09-28,64.38,64.54,63.97,64.01,130500,SAB
2021-09-29,64.09,64.09,62.79,63.89,124500,SAB
2021-09-30,63.77,63.97,63.64,63.73,80000,SAB
2021-10-01,63.77,63.77,62.75,62.83,149400,SAB
2021-10-04,62.87,64.79,62.83,63.16,47900,SAB
2021-10-05,64.54,65.56,63.2,65.4,151600,SAB
2021-10-06,65.19,65.19,64.13,64.54,42300,SAB
2021-10-07,64.79,64.99,64.09,64.62,44000,SAB
2021-10-08,64.62,66.54,64.18,66.29,147700,SAB
2021-10-11,66.42,67.23,66.29,66.42,79200,SAB
2021-10-12,67.03,67.19,66.01,66.42,55700,SAB
2021-10-13,66.78,67.19,65.52,65.6,157900,SAB
2021-10-14,65.6,67.19,65.03,65.19,132300,SAB
2021-10-15,65.28,66.42,65.28,66.33,52900,SAB
2021-10-18,65.6,66.01,64.87,65.19,210800,SAB
2021-10-19,65.23,65.23,63.56,64.58,248200,SAB
2021-10-20,64.58,65.32,63.2,63.24,403600,SAB
2021-10-21,63.64,64.58,61.93,61.93,224700,SAB
2021-10-22,62.95,63.77,62.91,63.77,51800,SAB
2021-10-25,63.77,64.38,63.77,63.85,40000,SAB
2021-10-26,63.93,64.34,63.32,63.32,73200,SAB
2021-10-27,64.09,65.15,63.56,65.15,120600,SAB
2021-10-28,66.01,67.15,65.28,67.07,205900,SAB
2021-10-29,67.07,67.07,65.4,65.4,222200,SAB
2021-11-01,65.48,66.42,65.48,66.01,135000,SAB
2021-11-02,66.33,67.43,66.01,67.31,126300,SAB
2021-11-03,67.31,70.41,66.82,70.33,344200,SAB
2021-11-04,69.1,70.33,68.29,70.0,106400,SAB
2021-11-05,68.49,70.08,68.49,70.08,103300,SAB
2021-11-08,70.08,70.86,69.35,70.78,139900,SAB
2021-11-09,70.65,70.9,69.68,70.9,62700,SAB
2021-11-10,70.9,70.9,69.68,70.9,37600,SAB
2021-11-11,70.82,71.26,70.08,70.08,56300,SAB
2021-11-12,70.08,70.86,70.04,70.08,35800,SAB
2021-11-15,70.04,70.49,69.27,69.27,29300,SAB
2021-11-16,69.68,69.68,67.84,69.51,47000,SAB
2021-11-17,69.55,69.55,68.86,69.47,44500,SAB
2021-11-18,69.64,69.64,68.54,68.54,103400,SAB
2021-11-19,68.54,68.94,68.05,68.09,42100,SAB
2021-11-22,68.05,69.19,66.82,68.45,155100,SAB
2021-11-23,68.49,69.19,68.17,68.45,30600,SAB
2021-11-24,68.45,68.86,66.86,68.45,108200,SAB
2021-11-25,68.45,68.45,67.23,67.23,100600,SAB
2021-11-26,67.47,67.47,65.19,65.28,211800,SAB
2021-11-29,65.19,65.19,63.6,63.6,184300,SAB
2021-11-30,63.69,65.19,62.75,62.75,359300,SAB
2021-12-01,64.38,64.38,62.99,63.77,52000,SAB
2021-12-02,63.77,65.19,63.77,64.79,206600,SAB
2021-12-03,64.79,64.79,63.97,63.97,102100,SAB
2021-12-06,63.89,63.89,61.77,61.77,121600,SAB
2021-12-07,61.85,62.95,61.85,62.34,196400,SAB
2021-12-08,62.38,62.59,62.22,62.3,144500,SAB
2021-12-09,62.34,62.83,62.1,62.14,207900,SAB
2021-12-10,62.14,62.75,61.89,62.06,150200,SAB
2021-12-13,62.34,62.46,62.06,62.06,175100,SAB
2021-12-14,62.06,62.75,61.93,62.26,126400,SAB
2021-12-15,62.34,62.34,62.02,62.14,78900,SAB
2021-12-16,62.06,62.22,61.36,61.53,90400,SAB
2021-12-17,61.53,61.65,61.12,61.12,189300,SAB
2021-12-20,61.16,61.16,60.63,60.71,117100,SAB
2021-12-21,60.71,61.0,60.63,60.67,122000,SAB
2021-12-22,60.71,60.71,60.1,60.14,129400,SAB
2021-12-23,60.02,60.14,59.82,59.86,142700,SAB
2021-12-24,59.69,60.63,59.57,59.9,137800,SAB
2021-12-27,60.02,61.53,59.98,60.26,78300,SAB
2021-12-28,60.92,60.92,60.1,60.43,102000,SAB
2021-12-29,60.43,60.43,60.18,60.43,50300,SAB
2021-12-30,60.71,60.71,60.51,60.67,82100,SAB
2021-12-31,60.67,64.83,60.67,61.53,276600,SAB
2022-01-04,61.93,64.18,61.93,63.97,395300,SAB
2022-01-05,64.38,65.07,64.38,64.91,322300,SAB
2022-01-06,64.79,64.87,63.56,63.81,75300,SAB
2022-01-07,63.85,63.85,62.78,63.23,114100,SAB
2022-01-10,63.6,63.6,62.36,62.74,195900,SAB
2022-01-11,62.74,63.15,62.12,63.11,129700,SAB
2022-01-12,63.07,63.11,62.28,63.07,163300,SAB
2022-01-13,63.15,63.19,62.32,62.32,120000,SAB
2022-01-14,61.91,62.78,61.91,62.7,80400,SAB
2022-01-17,62.74,63.93,61.5,61.91,185000,SAB
2022-01-18,61.95,63.11,61.95,62.32,269400,SAB
2022-01-19,62.74,62.74,61.5,61.91,111500,SAB
2022-01-20,60.88,63.4,60.42,61.91,238100,SAB
2022-01-21,62.7,62.7,59.85,61.09,108700,SAB
2022-01-24,61.21,61.21,59.64,59.85,161600,SAB
2022-01-25,59.81,61.29,58.98,59.85,155900,SAB
2022-01-26,59.85,59.85,59.02,59.31,130100,SAB
2022-01-27,59.85,61.46,59.44,61.42,157500,SAB
2022-01-28,61.42,61.83,60.71,61.38,164800,SAB
2022-02-07,61.7,63.98,61.7,62.78,75700,SAB
2022-02-08,63.36,63.89,62.7,63.89,123100,SAB
2022-02-09,63.73,63.89,62.32,63.48,75900,SAB
2022-02-10,63.89,64.8,62.45,64.8,208500,SAB
2022-02-11,64.84,65.87,64.18,65.87,223800,SAB
2022-02-14,64.06,69.3,64.06,69.3,342500,SAB
2022-02-15,69.26,70.33,68.89,70.17,430400,SAB
2022-02-16,70.29,70.29,68.1,69.51,107500,SAB
2022-02-17,69.3,71.07,69.13,70.37,311500,SAB
2022-02-18,69.34,70.12,68.84,69.92,189100,SAB
2022-02-21,69.75,70.17,68.93,70.0,105500,SAB
2022-02-22,69.71,69.71,66.04,69.51,118400,SAB
2022-02-23,69.38,70.33,69.38,70.08,150800,SAB
2022-02-24,68.56,70.33,68.31,70.04,162700,SAB
2022-02-25,69.84,70.17,69.34,70.0,88000,SAB
2022-02-28,69.75,70.12,68.76,70.08,70600,SAB
2022-03-01,70.08,70.08,69.13,69.34,42900,SAB
2022-03-02,69.55,70.38,69.13,70.38,93200,SAB
2022-03-03,70.17,70.34,69.59,69.59,23700,SAB
2022-03-04,69.13,69.13,66.63,66.63,111700,SAB
2022-03-07,65.59,66.59,63.76,64.38,286400,SAB
2022-03-08,63.84,64.8,63.8,64.8,96800,SAB
2022-03-09,64.42,67.05,64.13,64.55,178800,SAB
2022-03-10,64.55,66.22,64.55,65.38,143000,SAB
2022-03-11,66.13,66.13,64.01,64.13,133700,SAB
2022-03-14,63.72,64.51,62.88,64.13,154500,SAB
2022-03-15,64.13,64.13,62.68,63.01,138100,SAB
2022-03-16,63.09,64.18,62.76,64.13,143000,SAB
2022-03-17,64.13,64.13,63.38,64.13,41700,SAB
2022-03-18,64.42,64.51,63.09,63.09,240200,SAB
2022-03-21,64.09,64.09,63.34,63.38,66500,SAB
2022-03-22,64.05,64.3,63.63,64.13,117300,SAB
2022-03-23,64.13,66.63,63.68,65.59,145400,SAB
2022-03-24,65.72,65.76,64.55,65.72,95200,SAB
2022-03-25,65.8,65.8,64.92,65.59,122600,SAB
2022-03-28,65.84,65.84,64.13,65.63,78100,SAB
2022-03-29,65.63,66.17,64.67,65.8,170100,SAB
2022-03-30,65.8,65.8,65.13,65.76,159900,SAB
2022-03-31,65.76,66.22,65.55,66.22,196900,SAB
2022-04-01,66.84,69.13,66.26,68.84,350200,SAB
2022-04-04,69.46,69.67,68.92,69.34,221400,SAB
2022-04-05,69.34,69.55,69.13,69.21,69400,SAB
2022-04-06,69.13,70.88,67.92,70.59,296600,SAB
2022-04-07,70.3,70.3,69.34,69.34,89600,SAB
2022-04-08,67.3,69.17,67.3,68.38,145200,SAB
2022-04-12,68.34,69.55,68.01,68.01,111700,SAB
2022-04-13,68.05,68.71,67.55,68.09,132800,SAB
2022-04-14,68.26,69.55,67.3,69.5,100300,SAB
2022-04-15,69.13,71.13,69.13,70.21,220100,SAB
2022-04-18,70.13,72.05,69.96,70.8,779800,SAB
2022-04-19,70.8,71.21,69.13,70.34,319300,SAB
2022-04-20,70.34,72.0,69.55,71.63,322500,SAB
2022-04-21,70.84,71.55,69.5,70.67,501700,SAB
2022-04-22,70.63,75.54,65.76,70.92,373200,SAB
2022-04-25,70.46,70.46,65.96,65.96,258900,SAB
2022-04-26,62.88,70.5,62.88,70.38,440300,SAB
2022-04-27,67.55,70.38,67.55,70.38,146500,SAB
2022-04-28,68.76,69.55,67.96,68.71,43700,SAB
2022-04-29,68.46,69.13,66.63,67.51,161500,SAB
2022-05-04,66.55,68.3,66.55,68.09,75900,SAB
2022-05-05,68.09,70.55,67.13,70.55,112300,SAB
2022-05-06,69.13,70.5,68.71,69.76,155000,SAB
2022-05-09,68.01,69.55,66.63,66.67,186100,SAB
2022-05-10,65.51,68.71,65.38,68.67,147000,SAB
2022-05-11,68.63,68.84,67.46,68.09,159400,SAB
2022-05-12,68.09,69.38,67.42,68.67,239400,SAB
2022-05-13,68.3,68.71,64.09,67.76,331600,SAB
2022-05-16,66.22,67.42,64.34,65.72,99700,SAB
2022-05-17,64.05,68.92,63.72,68.92,172300,SAB
2022-05-18,67.46,67.8,66.22,67.26,155400,SAB
2022-05-19,64.97,67.84,64.97,67.84,138600,SAB
2022-05-20,65.92,66.92,64.97,65.17,166700,SAB
2022-05-23,65.22,65.8,64.13,64.18,96400,SAB
2022-05-24,64.18,64.55,63.72,64.13,178100,SAB
2022-05-25,64.13,64.8,63.76,64.13,196200,SAB
2022-05-26,64.13,64.84,63.51,63.72,227400,SAB
2022-05-27,63.76,64.42,63.59,64.13,228700,SAB
2022-05-30,64.13,64.51,63.59,63.88,140900,SAB
2022-05-31,63.88,64.42,63.26,63.92,170900,SAB
2022-06-01,63.55,64.34,63.55,63.76,359100,SAB
2022-06-02,63.76,64.13,63.55,63.72,114900,SAB
2022-06-03,63.72,65.3,63.72,64.63,258700,SAB
2022-06-06,64.55,66.17,64.55,66.01,221300,SAB
2022-06-07,65.76,66.59,65.34,66.59,137700,SAB
2022-06-08,66.59,67.55,65.76,66.51,198900,SAB
2022-06-09,66.51,66.55,65.38,65.38,111000,SAB
2022-06-10,65.38,65.92,65.17,65.67,76800,SAB
2022-06-13,64.55,64.55,63.18,63.72,151500,SAB
2022-06-14,63.3,63.47,62.3,62.47,196400,SAB
2022-06-15,63.3,63.59,62.47,63.3,116800,SAB
2022-06-16,63.51,65.8,63.51,65.13,156700,SAB
2022-06-17,63.68,65.38,62.88,64.97,150800,SAB
2022-06-20,63.72,64.42,63.09,63.3,52400,SAB
2022-06-21,63.92,65.8,62.05,64.55,182900,SAB
2022-06-22,65.67,65.67,64.13,64.97,135500,SAB
2022-06-23,63.13,64.51,63.13,63.88,23500,SAB
2022-06-24,63.38,64.88,63.38,64.8,84000,SAB
2022-06-27,64.97,65.34,64.55,65.3,99100,SAB
2022-06-28,65.3,65.51,63.63,65.42,69100,SAB
2022-06-29,65.42,65.42,63.92,64.13,39300,SAB
2022-06-30,64.13,64.97,64.13,64.38,24300,SAB
2022-07-01,64.84,64.84,63.51,64.09,61500,SAB
2022-07-04,64.13,64.55,63.51,63.92,20800,SAB
2022-07-05,64.47,64.51,62.8,62.8,151300,SAB
2022-07-06,62.8,63.72,62.47,63.55,60300,SAB
2022-07-07,63.68,65.05,63.05,65.05,52100,SAB
2022-07-08,63.68,65.09,63.68,64.59,91500,SAB
2022-07-11,63.97,64.59,63.72,64.59,54500,SAB
2022-07-12,63.63,64.55,63.63,63.97,25900,SAB
2022-07-13,63.8,64.88,63.8,63.97,41700,SAB
2022-07-14,63.72,64.55,63.72,64.51,22400,SAB
2022-07-15,64.13,64.26,63.55,64.13,38500,SAB
2022-07-18,63.84,64.22,63.8,64.22,12000,SAB
2022-07-19,64.34,65.34,63.8,65.3,139000,SAB
2022-07-20,65.59,66.55,65.3,66.55,107200,SAB
2022-07-21,66.63,69.13,66.63,68.71,223300,SAB
2022-07-22,68.3,69.92,67.05,69.13,196400,SAB
2022-07-25,69.13,69.13,67.88,68.71,130900,SAB
2022-07-26,67.46,69.96,67.46,69.84,165100,SAB
2022-07-27,69.88,69.88,69.05,69.84,116700,SAB
2022-07-28,70.46,72.88,70.46,72.05,233300,SAB
2022-07-29,73.04,76.83,73.04,74.96,170300,SAB
2022-08-01,75.79,76.63,75.09,76.21,214600,SAB
2022-08-02,75.79,78.25,75.79,78.21,230100,SAB
2022-08-03,77.46,79.54,76.96,79.08,240200,SAB
2022-08-04,78.29,79.25,74.96,77.04,292700,SAB
2022-08-05,75.83,79.12,75.63,76.04,219700,SAB
2022-08-08,76.38,78.29,74.54,75.38,147600,SAB
2022-08-09,76.63,76.63,75.04,75.04,138800,SAB
2022-08-10,75.79,75.79,74.46,75.79,135400,SAB
2022-08-11,76.13,76.92,74.96,75.79,198700,SAB
2022-08-12,75.58,76.0,75.21,75.79,109400,SAB
2022-08-15,75.79,77.88,75.42,77.46,242900,SAB
2022-08-16,78.04,78.5,77.5,78.29,192800,SAB
2022-08-17,78.29,78.58,76.63,78.5,200800,SAB
2022-08-18,78.46,82.42,77.5,80.58,330000,SAB
2022-08-19,79.58,81.67,79.58,81.21,104300,SAB
2022-08-22,81.37,81.37,80.04,80.79,87800,SAB
2022-08-23,80.58,81.21,79.12,79.12,89400,SAB
2022-08-24,79.12,80.08,77.67,77.88,123100,SAB
2022-08-25,77.92,80.29,77.79,78.08,61400,SAB
2022-08-26,78.0,78.5,76.75,78.29,91500,SAB
2022-08-29,76.42,79.08,76.42,78.29,106300,SAB
2022-08-30,78.5,78.71,77.79,78.25,57400,SAB
2022-08-31,78.21,78.46,77.25,78.25,126000,SAB
2022-09-05,78.25,78.33,77.5,78.29,105900,SAB
2022-09-06,78.29,79.42,78.21,78.54,103500,SAB
2022-09-07,78.54,78.71,77.17,78.29,128400,SAB
2022-09-08,78.71,80.42,78.29,79.83,168200,SAB
2022-09-09,80.17,81.42,79.83,80.71,226800,SAB
2022-09-12,80.71,82.37,80.71,81.21,228226,SAB
2022-09-13,81.21,81.92,79.54,79.54,164013,SAB
2022-09-14,79.12,79.12,76.63,76.63,237755,SAB
2022-09-15,76.83,78.29,76.21,77.17,200047,SAB
2022-09-16,78.67,78.67,76.21,77.17,189344,SAB
2022-09-19,77.17,78.08,77.0,77.17,147392,SAB
2022-09-20,77.46,78.92,77.38,78.08,82345,SAB
2022-09-21,77.25,78.92,77.13,78.29,46777,SAB
2022-09-22,78.88,78.88,77.38,77.88,103014,SAB
2022-09-23,78.29,78.29,77.33,77.88,140285,SAB
2022-09-26,77.46,78.29,76.63,77.04,130861,SAB
2022-09-27,77.63,77.63,76.21,77.17,90826,SAB
2022-09-28,76.63,76.96,72.88,76.21,78870,SAB
2022-09-29,77.29,77.29,75.17,76.13,63454,SAB
2022-09-30,74.13,77.67,74.13,77.04,95366,SAB
2022-10-03,75.38,77.46,75.38,75.88,77541,SAB
2022-10-04,75.88,78.67,75.88,78.29,206502,SAB
2022-10-05,78.96,79.54,77.92,78.71,265145,SAB
2022-10-06,77.13,77.67,77.04,77.38,54259,SAB
2022-10-07,76.21,77.88,76.21,77.88,178228,SAB
2022-10-10,77.46,77.5,75.46,76.83,211582,SAB
2022-10-11,76.42,77.25,75.83,76.42,158429,SAB
2022-10-12,78.08,78.08,76.42,76.42,60251,SAB
2022-10-13,76.42,79.12,75.58,79.12,195652,SAB
2022-10-14,80.38,80.38,76.63,78.46,99304,SAB
2022-10-17,77.25,79.04,76.46,77.08,66729,SAB
2022-10-18,78.88,79.04,77.17,79.04,180310,SAB
2022-10-19,79.12,79.5,78.5,79.5,114130,SAB
2022-10-20,79.12,79.92,78.79,79.67,114473,SAB
2022-10-21,79.75,81.21,78.88,80.38,177745,SAB
2022-10-24,81.62,84.54,75.38,75.38,280026,SAB
2022-10-25,76.46,80.17,76.42,78.21,252280,SAB
2022-10-26,80.62,80.62,77.5,77.5,150651,SAB
2022-10-27,77.54,78.67,76.42,78.25,222221,SAB
2022-10-28,79.12,79.38,77.5,77.5,85974,SAB
2022-10-31,78.5,78.5,76.0,77.17,105734,SAB
2022-11-01,77.17,77.83,76.29,76.46,170840,SAB
2022-11-02,76.46,76.46,75.0,76.42,165031,SAB
2022-11-03,76.21,76.21,75.21,75.79,63244,SAB
2022-11-04,75.79,77.04,74.54,75.79,117653,SAB
2022-11-07,75.83,76.63,75.42,76.63,196949,SAB
2022-11-08,76.63,76.71,76.13,76.21,169247,SAB
2022-11-09,76.25,77.38,76.25,76.83,145633,SAB
2022-11-10,77.25,77.46,76.21,76.83,167769,SAB
2022-11-11,78.29,79.92,77.38,78.21,162200,SAB
2022-11-14,78.21,81.58,75.79,81.21,240201,SAB
2022-11-15,81.17,81.17,77.67,77.67,159162,SAB
2022-11-16,75.79,77.46,75.29,75.29,271461,SAB
2022-11-17,76.17,80.54,74.75,76.21,282635,SAB
2022-11-18,77.21,77.25,74.34,74.63,295493,SAB
2022-11-21,75.79,76.63,74.96,76.04,73479,SAB
2022-11-22,75.25,77.04,75.0,75.46,103209,SAB
2022-11-23,75.29,76.21,75.29,75.79,54115,SAB
2022-11-24,76.21,76.21,74.96,75.17,152677,SAB
2022-11-25,75.17,75.88,74.92,74.96,144610,SAB
2022-11-28,69.71,74.96,69.71,73.75,297834,SAB
2022-11-29,73.8,74.92,72.59,73.3,310923,SAB
2022-11-30,74.88,75.25,73.34,74.96,288494,SAB
2022-12-01,74.54,75.17,72.88,73.04,378063,SAB
2022-12-02,73.09,75.29,73.09,73.71,307668,SAB
2022-12-05,73.75,75.38,73.75,74.84,167428,SAB
2022-12-06,74.79,74.96,74.09,74.34,250701,SAB
2022-12-07,73.54,74.92,73.5,74.54,214300,SAB
2022-12-08,74.92,74.96,73.71,74.13,188346,SAB
2022-12-09,74.67,74.67,73.71,74.13,217859,SAB
2022-12-12,74.13,74.92,74.13,74.25,236167,SAB
2022-12-13,74.25,74.75,74.13,74.13,362046,SAB
2022-12-14,74.71,74.84,73.84,74.54,252382,SAB
2022-12-15,74.59,74.88,74.29,74.54,139733,SAB
2022-12-16,74.54,74.54,73.75,73.75,426041,SAB
2022-12-19,73.8,74.34,72.88,72.88,162297,SAB
2022-12-20,73.05,74.78,72.67,73.09,306574,SAB
2022-12-21,72.88,74.53,72.88,73.94,173011,SAB
2022-12-22,74.06,75.16,74.06,74.06,123350,SAB
2022-12-23,74.74,74.78,73.94,73.94,75318,SAB
2022-12-26,74.36,74.74,73.09,73.09,220909,SAB
2022-12-27,74.06,74.53,72.46,72.46,138580,SAB
2022-12-28,72.58,74.57,72.5,74.57,157082,SAB
2022-12-29,73.3,74.23,73.05,73.05,103504,SAB
2022-12-30,73.51,74.32,70.51,70.51,167351,SAB
2023-01-03,72.29,73.3,71.06,71.4,121713,SAB
2023-01-04,71.48,73.51,71.4,72.46,116979,SAB
2023-01-05,72.67,77.53,72.46,73.6,255431,SAB
2023-01-06,74.86,77.15,73.6,76.34,130314,SAB
2023-01-09,75.84,76.89,74.27,75.88,47064,SAB
2023-01-10,75.92,76.13,74.4,74.4,101469,SAB
2023-01-11,76.05,76.85,76.05,76.47,155165,SAB
2023-01-12,76.89,76.89,75.63,75.96,30404,SAB
2023-01-13,75.96,78.75,75.96,78.54,218533,SAB
2023-01-16,79.43,80.23,78.62,79.64,105654,SAB
2023-01-17,79.43,79.64,77.02,79.01,88786,SAB
2023-01-18,81.12,81.12,79.01,79.01,75333,SAB
2023-01-19,80.27,81.54,78.46,78.46,201867,SAB
2023-01-27,78.5,82.39,78.5,81.58,133901,SAB
2023-01-30,81.58,81.58,80.06,80.27,178084,SAB
2023-01-31,79.01,80.61,78.79,79.85,55652,SAB
2023-02-01,79.85,80.48,78.84,79.01,170831,SAB
